title,date,author_for_reference,pdf_url
Information extraction from the long tail: A socio-technical AI approach for criminology investigations into the online illegal plant trade,2020-07-06,Stuart Middleton,https://eprints.soton.ac.uk/441265/1/WebSci_2020_STAIDCC_middleton_accepted.pdf
Experiences monitoring and managing QoS using SDN on testbeds supporting different innovation stages,2015-04-13,Stuart Middleton,https://eprints.soton.ac.uk/378328/1/07116136.pdf
Knowledge-based service architecture for multi-risk environmental decision support applications,2011-06,Stuart Middleton,https://eprints.soton.ac.uk/272322/1/2011_-_22322.pdf
Experiences using the UML profile for MARTE to stochastically model postproduction interactive applications,2010,Stuart Middleton,https://eprints.soton.ac.uk/271076/1/2010_-_21076.pdf
Social-media text mining and network analysis to support decision support for natural crisis management,2013-05,Stuart Middleton,https://eprints.soton.ac.uk/359364/1/359364.pdf
GloSAT Historical Measurement Table Dataset: Enhanced table structure recognition annotation for downstream historical data rescue,2021-09-05,Stuart Middleton,https://eprints.soton.ac.uk/450279/1/GloSAT_HIPS2021_12_05_2021.pdf
The seven main challenges of an early warning system architecture,2013,Stuart Middleton,https://eprints.soton.ac.uk/359361/1/359361.pdf
Linux patch management: With security assessment features,2019-05-04,Soranut Midtrapanon,https://eprints.soton.ac.uk/433023/1/Patch_Management.pdf
The relationship between handwritten signature production and personality traits,2014,Oscar Miguel-Hurtado,https://eprints.soton.ac.uk/374187/1/IJCB2014_Signature_vs_Personality_CameraReady.docx
Physically Embodied Deep Image Optimisation,2021-12-13,"Andreea, Daniela Mihai",https://eprints.soton.ac.uk/454479/1/Creativity_Design_Workshop_NeurIPS_2021.pdf
Shared visual representations of drawing for communication: how do different biases affect human interpretability and intent?,2021-12-13,"Andreea, Daniela Mihai",https://eprints.soton.ac.uk/454320/1/SVRHM_2021_Sketching_with_CLIP_1_.pdf
Learning to Draw: Emergent Communication through Sketching,2021-12-06,Daniela Mihai,https://eprints.soton.ac.uk/453107/1/2106.02067.pdf
Designing and delivering a curriculum for data science education across Europe,2017-06-07,Alexander Mikroyannidis,https://eprints.soton.ac.uk/410082/1/EDSA_ICL2017_full_paper.docx
Designing and delivering a curriculum for data science education across Europe,2017-06-07,Alexander Mikroyannidis,https://eprints.soton.ac.uk/410082/2/EDSA_ICL2017_full_paper.docx
A review of a fatigue failure with aircraft engine nacelle components,2013-07,D.M.A. Millar,https://eprints.soton.ac.uk/355426/1/887_AAA.pdf
Authoring with IDN Structural Patterns,2022-06-28,David Millard,https://eprints.soton.ac.uk/467963/1/Authoring_with_IDN_Patterns.pdf
Games/hypertext,2020-07-13,David Millard,https://eprints.soton.ac.uk/442652/1/Games_slash_Hypertext.pdf
Hypertext as a lens into interactive digital narrative,2021-10,David Millard,https://eprints.soton.ac.uk/452635/1/millardICIDS2021.pdf
Tiree tales: a co-operative inquiry into the poetics of location-based narratives,2017-07,David Millard,https://eprints.soton.ac.uk/408310/1/HT17.pdf
A Research Framework for Engineering Location-Based Poetics,2015,David Millard,https://eprints.soton.ac.uk/388165/1/engineering%2520poetics-final.pdf
A Research Framework for Engineering Location-Based Poetics,2015,David Millard,https://eprints.soton.ac.uk/388165/2/Research%2520Framework%2520Engineering%2520Poetics.pdf
"Canyons, deltas and plains: towards a unified sculptural model of location-based hypertext",2013-05,David Millard,https://eprints.soton.ac.uk/349937/1/hypertext13.pdf
Social Media and Emergent Organizational Narratives,2011-06-06,David Millard,https://eprints.soton.ac.uk/272276/1/16-dmillard.pdf
The Unethical Future of Mixed Reality Storytelling,2019-09,David Millard,https://eprints.soton.ac.uk/434125/1/The_Unethical_Future_of_Mixed_Reality_Storytelling.pdf
The ideal ReaderBot:: Machine readers and narrative analytics,2018-07,David Millard,https://eprints.soton.ac.uk/422387/1/Millard_IdealReaderBot.pdf
Domain adversarial neural networks for dysarthric speech recognition,2020-10-07,David Millard,https://eprints.soton.ac.uk/446332/1/Domain_adversarial_neural_networks_for_dysarthric_speech_recognition.pdf
MePrints: Building User Centred Repositories,2010-07,David E. Millard,https://eprints.soton.ac.uk/271716/1/open-repositorie_2010_v3.pdf
The StoryPlaces Authoring Tool: Pattern centric authoring,2017-11,David E. Millard,https://eprints.soton.ac.uk/416037/1/main_authoring.pdf
Consuming multiple linked data sources: Challenges and Experiences,2010-11-10,Ian Millard,https://eprints.soton.ac.uk/271681/1/cold2010-paper16-camera-ready.pdf
Consuming multiple linked data sources: Challenges and Experiences,2010-11-10,Ian Millard,https://eprints.soton.ac.uk/271681/2/cold2010-slides.pdf
Coordinating generators in the smart grid (Extended Abstract),2012-06,Sam Miller,https://eprints.soton.ac.uk/340993/1/DC_14.pdf
Optimal Decentralised Dispatch of Embedded Generation in the Smart Grid,2012-06,Sam Miller,https://eprints.soton.ac.uk/273142/1/AAMAS2012GenCoordCameraReady.pdf
Computational methodology for investigating the transient interaction between a reaction control jet and a hypersonic crossflow,2016-01-04,Warrick A. Miller,https://eprints.soton.ac.uk/405039/1/AIAA%25202016-0343.pdf
Quantifying influence in financial markets via partial correlation network inference,2019,Tristan Millington,https://eprints.soton.ac.uk/435217/1/Financial_Network_Inference_ISPA2019.pdf
Robust portfolio risk minimization using the graphical lasso,2017,Tristan Millington,https://eprints.soton.ac.uk/414916/1/document.pdf
Towards an institutional PLE,2011-07-13,David E. Milllard,https://eprints.soton.ac.uk/192861/1/Millard_David_118_complete.pdf
Towards an institutional PLE,2011-07-13,David E. Milllard,https://eprints.soton.ac.uk/192861/2/Millard_David_118_complete.pdf
Towards an institutional PLE,2011-07-13,David E. Milllard,https://eprints.soton.ac.uk/192861/3/Towards_an_Institutional_PLE_-_abstract.pdf
Laser-based rapid manufacturing technique for nano/micro-scale features,2013,B. Mills,https://eprints.soton.ac.uk/367797/1/5638.pdf
High resolution single-pulse multiphoton polymerisation using a digital multimirror device,2013,B. Mills,https://eprints.soton.ac.uk/367796/1/5727.pdf
Digital Micromirror Devices for rapid fabrication of large-area laser-ablated multicolour-grating patterns,2014-09,B. Mills,https://eprints.soton.ac.uk/368750/1/6342.pdf
Digital Micromirror Devices for rapid fabrication of large-area laser-ablated multicolour-grating patterns,2014-09,B. Mills,https://eprints.soton.ac.uk/368750/2/__soton.ac.uk_ude_personalfiles_users_jcn_mydesktop_ABSTRACTS_NEW_ext_uploads_6342.pps
Laser-fabricated nanofoam for particulate sensors to monitor air-quality,2017-05-10,Benjamin Mills,https://eprints.soton.ac.uk/410590/1/ben_mills.pdf
Modelling and optimising femtosecond laser machining using deep learning,2021-10-06,Benjamin Mills,https://eprints.soton.ac.uk/452660/1/AILU_Cranfield_5thOct2021_MILLS.pptx
Modelling of 3D placental cell features using deep learning,2022-02-09,Benjamin Mills,https://eprints.soton.ac.uk/456279/1/bioimaging_2022_poster_v08.png
Modelling of 3D placental cell features using deep learning,2022-02-09,Benjamin Mills,https://eprints.soton.ac.uk/456279/2/bioimaging_2022_v4_VIDEO.mp4
Simultaneous identification of size and complex refractive Index of a single microbead via Mie scattering,2018-05-13,Benjamin Mills,https://eprints.soton.ac.uk/418857/1/CLEO_2018_Mie_scattering_for_Pure.doc
Phase identification and bespoke beam shaping for coherent beam combination via deep learning,2022-05-19,Benjamin Mills,https://eprints.soton.ac.uk/457915/1/CLEO_2022_abstract_CBC_v09_PDF.pdf
Surface relief structuring via multiple pulse femtosecond ablation using an intensity spatial light modulator,2018-05-13,Benjamin Mills,https://eprints.soton.ac.uk/418855/1/DMD_lathe_v13_for_Pure.doc
Variable pattern projection via a spatial light modulator for laser machining on curved surfaces,2018-05-13,Benjamin Mills,https://eprints.soton.ac.uk/418856/1/DMD_curved_surfaces_v12_for_Pure.doc
Single pulse multiphoton fabrication of photopolymerized periodic structures using vortex beams,2012-05,Benjamin Mills,https://eprints.soton.ac.uk/367830/1/5273.pdf
Ageing of High Voltage Cable Insulation,2011-06-05,D H Mills,https://eprints.soton.ac.uk/272422/1/091.pdf
Comparison between the Electroluminescence and Space Charge of Ultraviolet and Thermally Aged Low Density Polyethylene,2010-10-17,D H Mills,https://eprints.soton.ac.uk/271640/1/CEIDP2010-000113.pdf
Electroluminescence of Ultraviolet and Thermally Aged Low Density Polyethylene,2010-07-04,D H Mills,https://eprints.soton.ac.uk/271355/1/A2-11.pdf
Discovering the typing behaviour of Parkinson's patients using topic models,2017-09,Antony Milne,https://eprints.soton.ac.uk/419356/1/Milne_socinfo17.pdf
The influence of structural response on ballast performance on a high speed railway,2014-12-03,D. Milne,https://eprints.soton.ac.uk/373769/1/The%2520influence%2520of%2520structural%2520response%2520on%2520ballast%2520performance%2520on%2520a%2520high%2520speed%2520railway.pdf
Measuring the performance of railway track through large scale trackside sensor deployments,2021,David Milne,https://eprints.soton.ac.uk/450057/1/025_milne.pdf
Measuring acceleration of ballast particles at track level,2016-04-06,David Milne,https://eprints.soton.ac.uk/391610/1/measuring%2520ballast%2520acceleration%2520track%2520level.pdf
Bridge and ballast interaction at a viaduct structural expansion joint on a high speed railway,2015-09,David Milne,https://eprints.soton.ac.uk/391621/1/Bridge_and_ballast_interaction.pdf
Proving MEMS technologies for smarter railway infrastructure,2016,David Milne,https://eprints.soton.ac.uk/396916/1/Proving%2520MEMs%2520technologies%2520for%2520smarter%2520railway%2520infrastructure2.pdf
NCAVEO Perspective on QA4EO,2010-03-09,E.J. Milton,https://eprints.soton.ac.uk/166157/1/QA4EO_NCAVEO_perspective.pdf
An inverse method for the identification of the radiation resistance matrix from measurable acoustic and structural responses,2018-07-08,Joseph Milton,https://eprints.soton.ac.uk/422946/1/PTM_Comparison_ICSV25.pdf
Active structural acoustic control of a flat plate using an experimentally identified radiation resistance matrix,2019-07,Joseph Milton,https://eprints.soton.ac.uk/434421/1/ICSV26_Paper.pdf
Decentralised active vibration control using a remote sensing strategy,2017-07-23,"Joseph, John Milton",https://eprints.soton.ac.uk/417555/1/Decentralised_active_vibration_control_using_a_remote_sensing_strategy_v2.pdf
Self-concatenated coding and multi-functional MIMO aided H.264 video telephony,2011-09,Nasru Minallah,https://eprints.soton.ac.uk/272817/1/Video-Telephony.PDF
H.264 wireless video telephony using iteratively-detected binary self-concatenated coding,2010-05,Nasru Minallah,https://eprints.soton.ac.uk/271166/1/04-01-04.PDF
Iterative H.264 Source and Channel Decoding Using Sphere Packing Modulation Aided Layered Steered Space-Time Codes,2010-05,Nasru Minallah,https://eprints.soton.ac.uk/271209/1/01-37-06.PDF
Exploiting Redundancy In Iterative H.264 Joint Source and Channel Decoding For Robust Video Transmission,2010,Nasru Minallah,https://eprints.soton.ac.uk/271163/1/07-04-04.PDF
The measurement of Computational Thinking performance using multiple-choice questions,2019,"Yerkhan, Amankeldiuly Mindetbay",https://eprints.soton.ac.uk/432365/1/CTE2019_Paper_07.01.19.doc
The measurement of Computational Thinking performance using multiple-choice questions,2019,"Yerkhan, Amankeldiuly Mindetbay",https://eprints.soton.ac.uk/432365/2/CTE2019_Proceedings_ISSN_2664_035X_.pdf
Proving what is thought: The efficacy of MCQs,2019-02-22,"Yerkhan, Amankeldiuly Mindetbay",https://eprints.soton.ac.uk/428522/1/EfficacyofMCQs.pdf
SRAM-PUF Based on Selective Power-Up and Non-Destructive Scheme,2016-12-31,Mohd Mispan,https://eprints.soton.ac.uk/405597/1/SRAM.pdf
Lightweight obfuscation techniques for modeling attacks resistant PUFs,2017-07-03,Mohd Syafiq Mispan,https://eprints.soton.ac.uk/412725/1/IVSW_correction.pdf
Sub-Clock Power-Gating Technique for Minimising Leakage Power During Active Mode,2011-03-14,Jatin Mistry,https://eprints.soton.ac.uk/271768/1/02.7_3_0279.pdf
dRail: a novel physical layout methodology for power gated circuits,2012-08-08,Jatin N. Mistry,https://eprints.soton.ac.uk/341944/1/dRail_Final.pdf
An ARM Cortex-M0 for Energy Harvesting Systems: A Novel Application of UPF with Synopsys’ Galaxy Platform,2012-03-26,Jatin N. Mistry,https://eprints.soton.ac.uk/345139/1/An_ARM_Cortex-M0_for_Energy_Harvesting_Systems.pdf
Tooling and procedures for hybrid integration of lasers by flip-chip technology,2020,Colin Mitchell,https://eprints.soton.ac.uk/443958/1/ESTC2020_Abstract52_Mitchell_Flip_Chip.pdf
A thulium-doped tantalum pentoxide waveguide laser,2021-07-26,Colin Mitchell,https://eprints.soton.ac.uk/447814/1/Mitchell_OSA_APC_2021_abstract_v7_Final.pdf
A thulium-doped tantalum pentoxide waveguide laser,2021-07-26,Colin Mitchell,https://eprints.soton.ac.uk/447814/2/Mitchell_OSA_APC_2021_abstract_v6_submitted.pdf
A thulium-doped tantalum pentoxide waveguide laser,2021-07-26,Colin Mitchell,https://eprints.soton.ac.uk/447814/3/Mitchell_OSA_APC_2021_abstract_v7_Final.pdf
Study of Tm-doped aluminosilicate for integration of lasers on a SOI silicon photonics platform,2019-06-26,Colin Mitchell,https://eprints.soton.ac.uk/434757/1/Mitchell_CJ_CLEO_Europe_2019.pdf
Career entry of modern languages graduates: The long term impact of study abroad on graduate identity,2019-12-11,Rosamond Mitchell,https://eprints.soton.ac.uk/437202/1/SRHE_2019_submission.docx
Investigation into the Formation of Copper Sulphide in Oil Filled Electrical Equipment,2011-06-26,P M Mitchinson,https://eprints.soton.ac.uk/272565/1/ICDL32.pdf
A Mechanism for the Formation of Copper Sulphide in Oil Filled Electrical Equipment,2010-06-06,P M Mitchinson,https://eprints.soton.ac.uk/271227/1/101.pdf
Mid infrared GeTe<sub>4</sub> waveguides on silicon with a ZnSe isolation layer,2015,Vinita Mittal,https://eprints.soton.ac.uk/379749/1/SPIEpaper_Final_VM_15072015.pdf
Mid-infrared absorption spectroscopy of protein aggregates using germanium on silicon waveguides,2019-04-24,Vinita Mittal,https://eprints.soton.ac.uk/430845/1/Mid_infrared_absorption_spectroscopy_of_protein_aggregates_using_germanium_on_silicon_waveguides.pdf
Waveguide mid-infrared absorption spectroscopy of proteins in the spectral fingerprint region,2019-04-13,Vinita Mittal,https://eprints.soton.ac.uk/430846/1/Waveguide_mid_infrared_absorption_spectroscopy_of_proteins_in_the_spectral_fingerprint_region.pdf
3D vertical directional coupler using slope waveguides on Si,2019-06,Vinita Mittal,https://eprints.soton.ac.uk/433021/1/CLEO_V_Mittal.pdf
"High-contrast, GeTe<sub>4</sub> waveguides for mid-infrared biomedical sensing applications",2014-02,Vinita Mittal,https://eprints.soton.ac.uk/363173/1/__userfiles.soton.ac.uk_Users_nl2_mydesktop_Slabakova_SPIEpaper_Final_300114.pdf
Optical quality ZnSe films on silicon for mid-IR waveguides,2016-06-07,Vinita Mittal,https://eprints.soton.ac.uk/392993/1/Optical%2520Quality%2520ZnSe%2520Films%2520on%2520Silicon%2520for%2520Mid-IR%2520Waveguides.docx
High contrast mid-infrared chalcogenide waveguides for biosensing applications,2015,Vinita Mittal,https://eprints.soton.ac.uk/381817/1/Glass_reflections_VM.pdf
