title,date,author_for_reference,pdf_url
"A martial art: indigo-dyed textiles from Saitama, Japan",2014-04-01,T Parry-Williams,https://researchspace.bathspa.ac.uk/5773/6/indexcodes.txt
"A martial art: indigo-dyed textiles from Saitama, Japan",2014-04-01,T Parry-Williams,https://researchspace.bathspa.ac.uk/5773/7/lightbox.jpg
"A martial art: indigo-dyed textiles from Saitama, Japan",2014-04-01,T Parry-Williams,https://researchspace.bathspa.ac.uk/5773/8/preview.jpg
"A martial art: indigo-dyed textiles from Saitama, Japan",2014-04-01,T Parry-Williams,https://researchspace.bathspa.ac.uk/5773/9/medium.jpg
"A martial art: indigo-dyed textiles from Saitama, Japan",2014-04-01,T Parry-Williams,https://researchspace.bathspa.ac.uk/5773/10/small.jpg
Recent developments in teacher training and their consequences for the ‘University Project’ in education,2014-04-01,G Whitty,https://researchspace.bathspa.ac.uk/4568/1/Whitty%20-%20recent%20developments%20in%20teacher%20training.pdf
Recent developments in teacher training and their consequences for the ‘University Project’ in education,2014-04-01,G Whitty,https://researchspace.bathspa.ac.uk/4568/6/indexcodes.txt
Recent developments in teacher training and their consequences for the ‘University Project’ in education,2014-04-01,G Whitty,https://researchspace.bathspa.ac.uk/4568/7/lightbox.jpg
Recent developments in teacher training and their consequences for the ‘University Project’ in education,2014-04-01,G Whitty,https://researchspace.bathspa.ac.uk/4568/8/preview.jpg
Recent developments in teacher training and their consequences for the ‘University Project’ in education,2014-04-01,G Whitty,https://researchspace.bathspa.ac.uk/4568/9/medium.jpg
Recent developments in teacher training and their consequences for the ‘University Project’ in education,2014-04-01,G Whitty,https://researchspace.bathspa.ac.uk/4568/10/small.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/1/__Gavin%20Turk_17556.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/2/__Gavin%20Turk_17543.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/27/lightbox.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/28/preview.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/29/medium.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/30/small.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/31/lightbox.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/32/preview.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/33/medium.jpg
Pense Bête,2014-04,G Turk,https://researchspace.bathspa.ac.uk/5883/34/small.jpg
The ‘state of exception’ and disaster education: a multilevel conceptual framework with implications for social justice,2014-03-31,J Preston,https://researchspace.bathspa.ac.uk/10038/1/10038.pdf
The ‘state of exception’ and disaster education: a multilevel conceptual framework with implications for social justice,2014-03-31,J Preston,https://researchspace.bathspa.ac.uk/10038/2/lightbox.jpg
The ‘state of exception’ and disaster education: a multilevel conceptual framework with implications for social justice,2014-03-31,J Preston,https://researchspace.bathspa.ac.uk/10038/3/preview.jpg
The ‘state of exception’ and disaster education: a multilevel conceptual framework with implications for social justice,2014-03-31,J Preston,https://researchspace.bathspa.ac.uk/10038/4/medium.jpg
The ‘state of exception’ and disaster education: a multilevel conceptual framework with implications for social justice,2014-03-31,J Preston,https://researchspace.bathspa.ac.uk/10038/5/small.jpg
The ‘state of exception’ and disaster education: a multilevel conceptual framework with implications for social justice,2014-03-31,J Preston,https://researchspace.bathspa.ac.uk/10038/6/indexcodes.txt
Puppetry workshop / Demo and discussion,2014-03-29,L Purcell-Gates,https://researchspace.bathspa.ac.uk/7790/1/e-flyer_Performing-the-Freak.jpg
Puppetry workshop / Demo and discussion,2014-03-29,L Purcell-Gates,https://researchspace.bathspa.ac.uk/7790/2/lightbox.jpg
Puppetry workshop / Demo and discussion,2014-03-29,L Purcell-Gates,https://researchspace.bathspa.ac.uk/7790/3/preview.jpg
Puppetry workshop / Demo and discussion,2014-03-29,L Purcell-Gates,https://researchspace.bathspa.ac.uk/7790/4/medium.jpg
Puppetry workshop / Demo and discussion,2014-03-29,L Purcell-Gates,https://researchspace.bathspa.ac.uk/7790/5/small.jpg
4 4 Flow,2014-03-28,R Herrema,https://researchspace.bathspa.ac.uk/11855/1/4%204%20Flow%20-%20poster.jpg
4 4 Flow,2014-03-28,R Herrema,https://researchspace.bathspa.ac.uk/11855/2/lightbox.jpg
4 4 Flow,2014-03-28,R Herrema,https://researchspace.bathspa.ac.uk/11855/3/preview.jpg
4 4 Flow,2014-03-28,R Herrema,https://researchspace.bathspa.ac.uk/11855/4/medium.jpg
4 4 Flow,2014-03-28,R Herrema,https://researchspace.bathspa.ac.uk/11855/5/small.jpg
Pataphysics and computing,2014-03-22,A Hugill,https://researchspace.bathspa.ac.uk/1973/1/Pataphysics_and_Computing.pdf
Pataphysics and computing,2014-03-22,A Hugill,https://researchspace.bathspa.ac.uk/1973/6/indexcodes.txt
Pataphysics and computing,2014-03-22,A Hugill,https://researchspace.bathspa.ac.uk/1973/7/lightbox.jpg
Pataphysics and computing,2014-03-22,A Hugill,https://researchspace.bathspa.ac.uk/1973/8/preview.jpg
Pataphysics and computing,2014-03-22,A Hugill,https://researchspace.bathspa.ac.uk/1973/9/medium.jpg
Pataphysics and computing,2014-03-22,A Hugill,https://researchspace.bathspa.ac.uk/1973/10/small.jpg
Music makers [group exhibition],2014-03-20,R Howard,https://researchspace.bathspa.ac.uk/5909/1/Bluecoat%20Display%20Centre%20Music%20Makers%20Press%20Release%20edit.pdf
Music makers [group exhibition],2014-03-20,R Howard,https://researchspace.bathspa.ac.uk/5909/6/indexcodes.txt
Music makers [group exhibition],2014-03-20,R Howard,https://researchspace.bathspa.ac.uk/5909/7/lightbox.jpg
Music makers [group exhibition],2014-03-20,R Howard,https://researchspace.bathspa.ac.uk/5909/8/preview.jpg
Music makers [group exhibition],2014-03-20,R Howard,https://researchspace.bathspa.ac.uk/5909/9/medium.jpg
Music makers [group exhibition],2014-03-20,R Howard,https://researchspace.bathspa.ac.uk/5909/10/small.jpg
A GPU-accelerated immersive audio-visual framework for interaction with molecular dynamics using consumer depth sensors,2014-03-19,D.R Glowacki,https://researchspace.bathspa.ac.uk/11891/1/11891.pdf
A GPU-accelerated immersive audio-visual framework for interaction with molecular dynamics using consumer depth sensors,2014-03-19,D.R Glowacki,https://researchspace.bathspa.ac.uk/11891/6/indexcodes.txt
A GPU-accelerated immersive audio-visual framework for interaction with molecular dynamics using consumer depth sensors,2014-03-19,D.R Glowacki,https://researchspace.bathspa.ac.uk/11891/7/lightbox.jpg
A GPU-accelerated immersive audio-visual framework for interaction with molecular dynamics using consumer depth sensors,2014-03-19,D.R Glowacki,https://researchspace.bathspa.ac.uk/11891/8/preview.jpg
A GPU-accelerated immersive audio-visual framework for interaction with molecular dynamics using consumer depth sensors,2014-03-19,D.R Glowacki,https://researchspace.bathspa.ac.uk/11891/9/medium.jpg
A GPU-accelerated immersive audio-visual framework for interaction with molecular dynamics using consumer depth sensors,2014-03-19,D.R Glowacki,https://researchspace.bathspa.ac.uk/11891/10/small.jpg
An introduction to attachment and the implications for learning and behaviour,2014-03-12,P Finegan,https://researchspace.bathspa.ac.uk/5110/1/5110.pdf
An introduction to attachment and the implications for learning and behaviour,2014-03-12,P Finegan,https://researchspace.bathspa.ac.uk/5110/2/lightbox.jpg
An introduction to attachment and the implications for learning and behaviour,2014-03-12,P Finegan,https://researchspace.bathspa.ac.uk/5110/3/preview.jpg
An introduction to attachment and the implications for learning and behaviour,2014-03-12,P Finegan,https://researchspace.bathspa.ac.uk/5110/4/medium.jpg
An introduction to attachment and the implications for learning and behaviour,2014-03-12,P Finegan,https://researchspace.bathspa.ac.uk/5110/5/small.jpg
An introduction to attachment and the implications for learning and behaviour,2014-03-12,P Finegan,https://researchspace.bathspa.ac.uk/5110/6/indexcodes.txt
"""My dearest Tussy': family, navy and nation in the Fremantle Papers, 1801-1814""",2014-03-05,E Chalus,https://researchspace.bathspa.ac.uk/5875/6/Elaine%20Chalus%20-%20%27My%20dearest%20Tussy%27%20-%20Family%2C%20Navy%20and%20Nation%20in%20the%20Fremantle%20Papers%2C%201801-1814%27-gBDQlogyN2E.webm
Using the nominal group technique to engage people with chronic pain in health service development,2014-03-04,D Wainwright,https://researchspace.bathspa.ac.uk/11275/1/11275.pdf
Using the nominal group technique to engage people with chronic pain in health service development,2014-03-04,D Wainwright,https://researchspace.bathspa.ac.uk/11275/2/lightbox.jpg
Using the nominal group technique to engage people with chronic pain in health service development,2014-03-04,D Wainwright,https://researchspace.bathspa.ac.uk/11275/3/preview.jpg
Using the nominal group technique to engage people with chronic pain in health service development,2014-03-04,D Wainwright,https://researchspace.bathspa.ac.uk/11275/4/medium.jpg
Using the nominal group technique to engage people with chronic pain in health service development,2014-03-04,D Wainwright,https://researchspace.bathspa.ac.uk/11275/5/small.jpg
Using the nominal group technique to engage people with chronic pain in health service development,2014-03-04,D Wainwright,https://researchspace.bathspa.ac.uk/11275/6/indexcodes.txt
Jazz as individual expression: an analysis of 'The Fabulous Baker Boys' soundtrack,2014-03-01,A Biggs,https://researchspace.bathspa.ac.uk/6814/1/Jazz.pdf
Jazz as individual expression: an analysis of 'The Fabulous Baker Boys' soundtrack,2014-03-01,A Biggs,https://researchspace.bathspa.ac.uk/6814/6/indexcodes.txt
Jazz as individual expression: an analysis of 'The Fabulous Baker Boys' soundtrack,2014-03-01,A Biggs,https://researchspace.bathspa.ac.uk/6814/7/lightbox.jpg
Jazz as individual expression: an analysis of 'The Fabulous Baker Boys' soundtrack,2014-03-01,A Biggs,https://researchspace.bathspa.ac.uk/6814/8/preview.jpg
Jazz as individual expression: an analysis of 'The Fabulous Baker Boys' soundtrack,2014-03-01,A Biggs,https://researchspace.bathspa.ac.uk/6814/9/medium.jpg
Jazz as individual expression: an analysis of 'The Fabulous Baker Boys' soundtrack,2014-03-01,A Biggs,https://researchspace.bathspa.ac.uk/6814/10/small.jpg
"From rags to restaurants: self-determination, entrepreneurship and integration amongst Muslim immigrants in Newcastle upon Tyne in comparative perspective, 1960s–1990s",2014-03-01,S Hackett,https://researchspace.bathspa.ac.uk/10245/1/From%20rags%20to%20restaurants.pdf
"From rags to restaurants: self-determination, entrepreneurship and integration amongst Muslim immigrants in Newcastle upon Tyne in comparative perspective, 1960s–1990s",2014-03-01,S Hackett,https://researchspace.bathspa.ac.uk/10245/2/lightbox.jpg
"From rags to restaurants: self-determination, entrepreneurship and integration amongst Muslim immigrants in Newcastle upon Tyne in comparative perspective, 1960s–1990s",2014-03-01,S Hackett,https://researchspace.bathspa.ac.uk/10245/3/preview.jpg
"From rags to restaurants: self-determination, entrepreneurship and integration amongst Muslim immigrants in Newcastle upon Tyne in comparative perspective, 1960s–1990s",2014-03-01,S Hackett,https://researchspace.bathspa.ac.uk/10245/4/medium.jpg
"From rags to restaurants: self-determination, entrepreneurship and integration amongst Muslim immigrants in Newcastle upon Tyne in comparative perspective, 1960s–1990s",2014-03-01,S Hackett,https://researchspace.bathspa.ac.uk/10245/5/small.jpg
"From rags to restaurants: self-determination, entrepreneurship and integration amongst Muslim immigrants in Newcastle upon Tyne in comparative perspective, 1960s–1990s",2014-03-01,S Hackett,https://researchspace.bathspa.ac.uk/10245/6/indexcodes.txt
Literacy on the edge : three to eight year-olds make meaning,2014-03,L Hattingh,https://researchspace.bathspa.ac.uk/5157/1/Literacy%20on%20the%20Edge.pdf
Literacy on the edge : three to eight year-olds make meaning,2014-03,L Hattingh,https://researchspace.bathspa.ac.uk/5157/6/indexcodes.txt
Literacy on the edge : three to eight year-olds make meaning,2014-03,L Hattingh,https://researchspace.bathspa.ac.uk/5157/7/lightbox.jpg
Literacy on the edge : three to eight year-olds make meaning,2014-03,L Hattingh,https://researchspace.bathspa.ac.uk/5157/8/preview.jpg
Literacy on the edge : three to eight year-olds make meaning,2014-03,L Hattingh,https://researchspace.bathspa.ac.uk/5157/9/medium.jpg
Literacy on the edge : three to eight year-olds make meaning,2014-03,L Hattingh,https://researchspace.bathspa.ac.uk/5157/10/small.jpg
Fortynine coach seats travelling along the M4 (2003),2014-03,T Sowden,https://researchspace.bathspa.ac.uk/10401/1/sowden-image1.jpg
Fortynine coach seats travelling along the M4 (2003),2014-03,T Sowden,https://researchspace.bathspa.ac.uk/10401/2/lightbox.jpg
Fortynine coach seats travelling along the M4 (2003),2014-03,T Sowden,https://researchspace.bathspa.ac.uk/10401/3/preview.jpg
Fortynine coach seats travelling along the M4 (2003),2014-03,T Sowden,https://researchspace.bathspa.ac.uk/10401/4/medium.jpg
Fortynine coach seats travelling along the M4 (2003),2014-03,T Sowden,https://researchspace.bathspa.ac.uk/10401/5/small.jpg
"Judging technology, judging intent: the doubling of need in design",2014-02-28,M Marcinkowski,https://researchspace.bathspa.ac.uk/7597/1/7597.pdf
"Judging technology, judging intent: the doubling of need in design",2014-02-28,M Marcinkowski,https://researchspace.bathspa.ac.uk/7597/6/indexcodes.txt
"Judging technology, judging intent: the doubling of need in design",2014-02-28,M Marcinkowski,https://researchspace.bathspa.ac.uk/7597/7/lightbox.jpg
"Judging technology, judging intent: the doubling of need in design",2014-02-28,M Marcinkowski,https://researchspace.bathspa.ac.uk/7597/8/preview.jpg
"Judging technology, judging intent: the doubling of need in design",2014-02-28,M Marcinkowski,https://researchspace.bathspa.ac.uk/7597/9/medium.jpg
"Judging technology, judging intent: the doubling of need in design",2014-02-28,M Marcinkowski,https://researchspace.bathspa.ac.uk/7597/10/small.jpg
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/1/BY%20DINT%20OF%20REPETITION.docx
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/2/indexcodes.txt
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/3/by%20dint%20of%20repetition%20-%20published%20version.pdf
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/4/lightbox.jpg
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/5/preview.jpg
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/6/medium.jpg
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/7/small.jpg
By dint of repetition: on the lasting legacy of artist and educator Monica Ross,2014-02-01,R Withers,https://researchspace.bathspa.ac.uk/12787/8/indexcodes.txt
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/1/ham1.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/2/ham2.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/19/lightbox.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/20/preview.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/21/medium.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/22/small.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/23/lightbox.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/24/preview.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/25/medium.jpg
From growth and form,2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5652/26/small.jpg
The studio assistant: artist-assistant relationships and the lineage of contemporary British sculpture (1960 - present day),2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5662/1/GLAD%20EDITED%20poster.pdf
The studio assistant: artist-assistant relationships and the lineage of contemporary British sculpture (1960 - present day),2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5662/6/indexcodes.txt
The studio assistant: artist-assistant relationships and the lineage of contemporary British sculpture (1960 - present day),2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5662/7/lightbox.jpg
The studio assistant: artist-assistant relationships and the lineage of contemporary British sculpture (1960 - present day),2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5662/8/preview.jpg
The studio assistant: artist-assistant relationships and the lineage of contemporary British sculpture (1960 - present day),2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5662/9/medium.jpg
The studio assistant: artist-assistant relationships and the lineage of contemporary British sculpture (1960 - present day),2014-02,J Dunseath,https://researchspace.bathspa.ac.uk/5662/10/small.jpg
Improvisation and teacher expertise: a comparative case study,2014-02,N Sorensen,https://researchspace.bathspa.ac.uk/5128/1/Improvisation%20and%20teacher%20expertise%20-%20final%20version.pdf
Improvisation and teacher expertise: a comparative case study,2014-02,N Sorensen,https://researchspace.bathspa.ac.uk/5128/2/indexcodes.txt
Improvisation and teacher expertise: a comparative case study,2014-02,N Sorensen,https://researchspace.bathspa.ac.uk/5128/3/lightbox.jpg
Improvisation and teacher expertise: a comparative case study,2014-02,N Sorensen,https://researchspace.bathspa.ac.uk/5128/4/preview.jpg
Improvisation and teacher expertise: a comparative case study,2014-02,N Sorensen,https://researchspace.bathspa.ac.uk/5128/5/medium.jpg
Improvisation and teacher expertise: a comparative case study,2014-02,N Sorensen,https://researchspace.bathspa.ac.uk/5128/6/small.jpg
Identity crisis (1994),2014-02,G Turk,https://researchspace.bathspa.ac.uk/5888/1/Hello_Gavin%20Turk_16799.jpg
Identity crisis (1994),2014-02,G Turk,https://researchspace.bathspa.ac.uk/5888/2/lightbox.jpg
Identity crisis (1994),2014-02,G Turk,https://researchspace.bathspa.ac.uk/5888/3/preview.jpg
Identity crisis (1994),2014-02,G Turk,https://researchspace.bathspa.ac.uk/5888/4/medium.jpg
Identity crisis (1994),2014-02,G Turk,https://researchspace.bathspa.ac.uk/5888/5/small.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/1/__Gavin%20Turk_17078.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/2/__Gavin%20Turk_17073.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/27/lightbox.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/28/preview.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/29/medium.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/30/small.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/31/lightbox.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/32/preview.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/33/medium.jpg
Vestige,2014-02,G Turk,https://researchspace.bathspa.ac.uk/5885/34/small.jpg
'To remove the stigma of the poor law': the 'Comprehensive' ideal and patient access to the municipal hospital service in the city of Glasgow 1918-1939,2014-01-29,C Williamson,https://researchspace.bathspa.ac.uk/3583/1/3583.pdf
'To remove the stigma of the poor law': the 'Comprehensive' ideal and patient access to the municipal hospital service in the city of Glasgow 1918-1939,2014-01-29,C Williamson,https://researchspace.bathspa.ac.uk/3583/2/lightbox.jpg
'To remove the stigma of the poor law': the 'Comprehensive' ideal and patient access to the municipal hospital service in the city of Glasgow 1918-1939,2014-01-29,C Williamson,https://researchspace.bathspa.ac.uk/3583/3/preview.jpg
'To remove the stigma of the poor law': the 'Comprehensive' ideal and patient access to the municipal hospital service in the city of Glasgow 1918-1939,2014-01-29,C Williamson,https://researchspace.bathspa.ac.uk/3583/4/medium.jpg
'To remove the stigma of the poor law': the 'Comprehensive' ideal and patient access to the municipal hospital service in the city of Glasgow 1918-1939,2014-01-29,C Williamson,https://researchspace.bathspa.ac.uk/3583/5/small.jpg
'To remove the stigma of the poor law': the 'Comprehensive' ideal and patient access to the municipal hospital service in the city of Glasgow 1918-1939,2014-01-29,C Williamson,https://researchspace.bathspa.ac.uk/3583/6/indexcodes.txt
Evaluating the adequacy of social-emotional measures in early childhood,2014-01-09,R.J Gokiert,https://researchspace.bathspa.ac.uk/11618/1/11618.pdf
Evaluating the adequacy of social-emotional measures in early childhood,2014-01-09,R.J Gokiert,https://researchspace.bathspa.ac.uk/11618/6/indexcodes.txt
Evaluating the adequacy of social-emotional measures in early childhood,2014-01-09,R.J Gokiert,https://researchspace.bathspa.ac.uk/11618/7/lightbox.jpg
Evaluating the adequacy of social-emotional measures in early childhood,2014-01-09,R.J Gokiert,https://researchspace.bathspa.ac.uk/11618/8/preview.jpg
Evaluating the adequacy of social-emotional measures in early childhood,2014-01-09,R.J Gokiert,https://researchspace.bathspa.ac.uk/11618/9/medium.jpg
Evaluating the adequacy of social-emotional measures in early childhood,2014-01-09,R.J Gokiert,https://researchspace.bathspa.ac.uk/11618/10/small.jpg
"Management studies educational knowledge: technical, elite or political?",2014-01-06,J Hordern,https://researchspace.bathspa.ac.uk/1858/1/Hordern%20-%20Management%20Studies%20Final.pdf
"Management studies educational knowledge: technical, elite or political?",2014-01-06,J Hordern,https://researchspace.bathspa.ac.uk/1858/6/indexcodes.txt
"Management studies educational knowledge: technical, elite or political?",2014-01-06,J Hordern,https://researchspace.bathspa.ac.uk/1858/7/lightbox.jpg
"Management studies educational knowledge: technical, elite or political?",2014-01-06,J Hordern,https://researchspace.bathspa.ac.uk/1858/8/preview.jpg
"Management studies educational knowledge: technical, elite or political?",2014-01-06,J Hordern,https://researchspace.bathspa.ac.uk/1858/9/medium.jpg
"Management studies educational knowledge: technical, elite or political?",2014-01-06,J Hordern,https://researchspace.bathspa.ac.uk/1858/10/small.jpg
Developments in religious studies: towards a dialogue with religious education,2014-01-02,D Cush,https://researchspace.bathspa.ac.uk/5068/3/5068.pdf
Developments in religious studies: towards a dialogue with religious education,2014-01-02,D Cush,https://researchspace.bathspa.ac.uk/5068/8/indexcodes.txt
Developments in religious studies: towards a dialogue with religious education,2014-01-02,D Cush,https://researchspace.bathspa.ac.uk/5068/9/lightbox.jpg
Developments in religious studies: towards a dialogue with religious education,2014-01-02,D Cush,https://researchspace.bathspa.ac.uk/5068/10/preview.jpg
Developments in religious studies: towards a dialogue with religious education,2014-01-02,D Cush,https://researchspace.bathspa.ac.uk/5068/11/medium.jpg
Developments in religious studies: towards a dialogue with religious education,2014-01-02,D Cush,https://researchspace.bathspa.ac.uk/5068/12/small.jpg
"""As happy as seven kings"": cycling in nineteenth-century Ireland",2014-01-01,B Griffin,https://researchspace.bathspa.ac.uk/1855/1/1855.pdf
"""As happy as seven kings"": cycling in nineteenth-century Ireland",2014-01-01,B Griffin,https://researchspace.bathspa.ac.uk/1855/2/lightbox.jpg
"""As happy as seven kings"": cycling in nineteenth-century Ireland",2014-01-01,B Griffin,https://researchspace.bathspa.ac.uk/1855/3/preview.jpg
"""As happy as seven kings"": cycling in nineteenth-century Ireland",2014-01-01,B Griffin,https://researchspace.bathspa.ac.uk/1855/4/medium.jpg
"""As happy as seven kings"": cycling in nineteenth-century Ireland",2014-01-01,B Griffin,https://researchspace.bathspa.ac.uk/1855/5/small.jpg
"""As happy as seven kings"": cycling in nineteenth-century Ireland",2014-01-01,B Griffin,https://researchspace.bathspa.ac.uk/1855/6/indexcodes.txt
"On breathing and geography: explorations of data sonifications of timespace processes with illustrating examples from a tidally dynamic landscape (Severn Estuary, UK)",2014-01-01,M Palmer,https://researchspace.bathspa.ac.uk/5946/1/On%20breathing%20and%20geography.pdf
"On breathing and geography: explorations of data sonifications of timespace processes with illustrating examples from a tidally dynamic landscape (Severn Estuary, UK)",2014-01-01,M Palmer,https://researchspace.bathspa.ac.uk/5946/6/indexcodes.txt
"On breathing and geography: explorations of data sonifications of timespace processes with illustrating examples from a tidally dynamic landscape (Severn Estuary, UK)",2014-01-01,M Palmer,https://researchspace.bathspa.ac.uk/5946/7/lightbox.jpg
"On breathing and geography: explorations of data sonifications of timespace processes with illustrating examples from a tidally dynamic landscape (Severn Estuary, UK)",2014-01-01,M Palmer,https://researchspace.bathspa.ac.uk/5946/8/preview.jpg
"On breathing and geography: explorations of data sonifications of timespace processes with illustrating examples from a tidally dynamic landscape (Severn Estuary, UK)",2014-01-01,M Palmer,https://researchspace.bathspa.ac.uk/5946/9/medium.jpg
"On breathing and geography: explorations of data sonifications of timespace processes with illustrating examples from a tidally dynamic landscape (Severn Estuary, UK)",2014-01-01,M Palmer,https://researchspace.bathspa.ac.uk/5946/10/small.jpg
"William Styron, Roxbury, Connecticut, 1988 - cover image for the book 'Rereading William Styron'",2014-01,G Cologne-Brookes,https://researchspace.bathspa.ac.uk/9338/1/WS.jpg
"William Styron, Roxbury, Connecticut, 1988 - cover image for the book 'Rereading William Styron'",2014-01,G Cologne-Brookes,https://researchspace.bathspa.ac.uk/9338/2/lightbox.jpg
"William Styron, Roxbury, Connecticut, 1988 - cover image for the book 'Rereading William Styron'",2014-01,G Cologne-Brookes,https://researchspace.bathspa.ac.uk/9338/3/preview.jpg
"William Styron, Roxbury, Connecticut, 1988 - cover image for the book 'Rereading William Styron'",2014-01,G Cologne-Brookes,https://researchspace.bathspa.ac.uk/9338/4/medium.jpg
"William Styron, Roxbury, Connecticut, 1988 - cover image for the book 'Rereading William Styron'",2014-01,G Cologne-Brookes,https://researchspace.bathspa.ac.uk/9338/5/small.jpg
Count me in: the stories behind the numbers in our lives,2014,S Arbury,https://researchspace.bathspa.ac.uk/5744/1/Count%20me%20in.pdf
Count me in: the stories behind the numbers in our lives,2014,S Arbury,https://researchspace.bathspa.ac.uk/5744/6/indexcodes.txt
Count me in: the stories behind the numbers in our lives,2014,S Arbury,https://researchspace.bathspa.ac.uk/5744/7/lightbox.jpg
Count me in: the stories behind the numbers in our lives,2014,S Arbury,https://researchspace.bathspa.ac.uk/5744/8/preview.jpg
Count me in: the stories behind the numbers in our lives,2014,S Arbury,https://researchspace.bathspa.ac.uk/5744/9/medium.jpg
Count me in: the stories behind the numbers in our lives,2014,S Arbury,https://researchspace.bathspa.ac.uk/5744/10/small.jpg
"The Burcott bear: gender, power and belonging in the Wells election of 1765",2014,E Chalus,https://researchspace.bathspa.ac.uk/5874/1/EHChalus%20-%20The%20Burcot%20Bear%20Gender%2C%20Power%20and%20Belonging%20in%20the%20Wells%20Election%20of%201765-%20Cowman%20et%20al%20_Ch5.pdf
"The Burcott bear: gender, power and belonging in the Wells election of 1765",2014,E Chalus,https://researchspace.bathspa.ac.uk/5874/6/indexcodes.txt
"The Burcott bear: gender, power and belonging in the Wells election of 1765",2014,E Chalus,https://researchspace.bathspa.ac.uk/5874/7/lightbox.jpg
"The Burcott bear: gender, power and belonging in the Wells election of 1765",2014,E Chalus,https://researchspace.bathspa.ac.uk/5874/8/preview.jpg
"The Burcott bear: gender, power and belonging in the Wells election of 1765",2014,E Chalus,https://researchspace.bathspa.ac.uk/5874/9/medium.jpg
"The Burcott bear: gender, power and belonging in the Wells election of 1765",2014,E Chalus,https://researchspace.bathspa.ac.uk/5874/10/small.jpg
Accidents will happen,2014,R Clarke,https://researchspace.bathspa.ac.uk/7373/1/DSC_0079.jpg
Accidents will happen,2014,R Clarke,https://researchspace.bathspa.ac.uk/7373/2/DSC_0081.jpg
Accidents will happen,2014,R Clarke,https://researchspace.bathspa.ac.uk/7373/3/Accidents%20will%20Happen%20%28cndm%29.jpg
Accidents will happen,2014,R Clarke,https://researchspace.bathspa.ac.uk/7373/16/lightbox.jpg
Accidents will happen,2014,R Clarke,https://researchspace.bathspa.ac.uk/7373/17/preview.jpg
